Node          U1          U2          U3
-7.77782e-06  3.12871e-05 -1.39502e-06 -3.08254e-06  -5.3064e-07  1.39002e-06
-1.41732e-05  3.21281e-05 -1.62714e-06 -2.61968e-05  7.82503e-08  3.27333e-06
-7.71524e-06  3.21281e-05 -1.39502e-06 -3.04217e-06 -7.62767e-07  2.30847e-06
Element 301
-5.90713e-05  1.70728e-05  1.50054e-05 -8.50979e-06 -1.63648e-07 -2.66718e-06
-4.11612e-05  1.70728e-05  1.00933e-05 -8.55072e-06  3.12568e-07 -1.69959e-06
-5.94107e-05  1.65966e-05  1.50054e-05 -8.09549e-06  4.74849e-06  -2.7873e-06
-4.13352e-05  1.65966e-05  1.00933e-05 -8.06918e-06  5.22471e-06  -1.6593e-06
-5.90713e-05  1.70318e-05  1.51255e-05  9.40028e-06 -3.96712e-07 -2.32771e-06
-4.11612e-05  1.70318e-05   1.0053e-05  9.35935e-06  1.22647e-08 -1.52561e-06
-5.94107e-05  1.66229e-05  1.51255e-05  9.98008e-06  4.67583e-06 -2.44783e-06
-4.13352e-05  1.66229e-05   1.0053e-05  1.00064e-05  5.08481e-06 -1.48533e-06
Element 302
-5.73732e-05  1.66348e-05  1.50647e-05 -1.37785e-05 -5.89164e-07 -1.33529e-06
-3.91148e-05  1.66348e-05  9.97018e-06 -1.48222e-05 -2.35635e-07 -1.18998e-06
-5.78192e-05  1.62813e-05  1.50647e-05  -1.3556e-05  4.50534e-06 -1.04893e-06
-3.93987e-05  1.62813e-05  9.97018e-06 -1.45156e-05  4.85887e-06 -1.00405e-06
-5.73732e-05   1.5591e-05  1.47783e-05  4.47999e-06  -8.8189e-07 -8.89326e-07
-3.91148e-05   1.5591e-05  9.78424e-06  3.43622e-06 -6.12605e-07 -9.06071e-07
-5.78192e-05  1.53218e-05  1.47783e-05   4.8645e-06  4.11219e-06 -6.02967e-07
-3.93987e-05  1.53218e-05  9.78424e-06  3.90497e-06  4.38147e-06 -7.20134e-07
Element 303
-5.21558e-05  1.47227e-05  1.44366e-05 -1.59466e-05 -1.06179e-06  3.49952e-07
 -3.5163e-05  1.47227e-05  9.57036e-06 -1.72752e-05 -8.40611e-07  -2.5061e-07
-5.25496e-05  1.45015e-05  1.44366e-05 -1.60199e-05  3.80448e-06   9.9711e-07
-3.54184e-05  1.45015e-05  9.57036e-06 -1.73014e-05  4.02566e-06  1.47787e-07
-5.21558e-05   1.3394e-05  1.37895e-05  1.04624e-06 -1.26056e-06  7.43705e-07
 -3.5163e-05   1.3394e-05  9.17197e-06 -2.82439e-07 -1.08656e-06  4.74261e-09
-5.25496e-05    1.322e-05  1.37895e-05  1.11132e-06  3.35694e-06  1.39086e-06
-3.54184e-05    1.322e-05  9.17197e-06 -1.70177e-07  3.53094e-06  4.03139e-07
Element 304
-4.53826e-05  1.24511e-05  1.32239e-05 -1.56855e-05  -1.3564e-06  1.90314e-06
-3.04652e-05  1.24511e-05   8.8169e-06 -1.69329e-05 -1.20911e-06  7.17977e-07
 -4.5618e-05  1.23038e-05  1.32239e-05 -1.60262e-05  3.05062e-06  2.80112e-06
-3.05984e-05  1.23038e-05   8.8169e-06 -1.72478e-05   3.1979e-06  1.28963e-06
-4.53826e-05  1.12037e-05  1.23259e-05 -7.68174e-07 -1.41944e-06  2.13856e-06
-3.04652e-05  1.12037e-05  8.24525e-06 -2.01556e-06 -1.29795e-06   8.5117e-07
 -4.5618e-05  1.10822e-05  1.23259e-05 -1.00666e-06  2.66125e-06  3.03654e-06
-3.05984e-05  1.10822e-05  8.24525e-06 -2.22824e-06  2.78273e-06  1.42282e-06
Element 305
-3.82981e-05  1.03388e-05  1.16238e-05 -1.43217e-05 -1.42983e-06  3.01919e-06
-2.58171e-05  1.03388e-05  7.79161e-06 -1.54372e-05 -1.32042e-06  1.43247e-06
-3.83514e-05  1.02294e-05  1.16238e-05 -1.48332e-05  2.40234e-06  4.03953e-06
-2.58032e-05  1.02294e-05  7.79161e-06 -1.59415e-05  2.51176e-06  2.10018e-06
-3.82981e-05  9.22333e-06  1.06034e-05 -1.84075e-06 -1.39518e-06   3.0725e-06
-2.58171e-05  9.22333e-06  7.12391e-06 -2.95624e-06 -1.29294e-06  1.41852e-06
-3.83514e-05   9.1211e-06  1.06034e-05 -2.28493e-06  2.08436e-06  4.09283e-06
-2.58032e-05   9.1211e-06  7.12391e-06 -3.39324e-06   2.1866e-06  2.08622e-06
Element 306
-3.14393e-05  8.42725e-06  9.84656e-06  -1.2772e-05 -1.35005e-06  3.71466e-06
-2.11801e-05  8.42725e-06  6.62094e-06 -1.38315e-05 -1.24595e-06  1.88788e-06
-3.13357e-05  8.32315e-06  9.84656e-06 -1.33659e-05  1.87557e-06  4.76217e-06
-2.10385e-05  8.32315e-06  6.62094e-06 -1.44376e-05  1.97966e-06  2.59431e-06
-3.14393e-05  7.36778e-06  8.79904e-06 -2.51284e-06 -1.26142e-06  3.61107e-06
-2.11801e-05  7.36778e-06  5.91451e-06  -3.5723e-06 -1.14507e-06  1.74625e-06
-3.13357e-05  7.25142e-06  8.79904e-06 -3.06868e-06  1.62311e-06  4.65858e-06
-2.10385e-05  7.25142e-06  5.91451e-06  -4.1404e-06  1.73947e-06  2.45268e-06
Element 307
-2.51164e-05  6.60108e-06  8.03445e-06 -1.09394e-05 -1.18433e-06  4.27273e-06
-1.65592e-05  6.60108e-06  5.37571e-06 -1.19746e-05 -1.06636e-06  2.27389e-06
-2.49461e-05  6.48311e-06  8.03445e-06 -1.16074e-05  1.47441e-06  5.31412e-06
-1.63516e-05  6.48311e-06  5.37571e-06 -1.26348e-05  1.59238e-06  3.03951e-06
-2.51164e-05  5.56587e-06  6.99307e-06 -2.38217e-06 -1.06236e-06  4.10241e-06
-1.65592e-05  5.56587e-06  4.61009e-06 -3.41738e-06 -9.52236e-07  2.06625e-06
-2.49461e-05  5.45575e-06  6.99307e-06 -3.01291e-06  1.32062e-06  5.14379e-06
-1.63516e-05  5.45575e-06  4.61009e-06 -4.04026e-06  1.43074e-06  2.83186e-06
Element 308
-2.00197e-05  5.00355e-06  6.20599e-06 -8.90917e-06 -1.04948e-06  5.42601e-06
-1.18663e-05  5.00355e-06  4.00375e-06 -9.41026e-06 -9.06089e-07  2.92121e-06
-2.01933e-05  4.86016e-06  6.20599e-06 -9.49249e-06  1.15276e-06  6.53497e-06
-1.16574e-05  4.86016e-06  4.00375e-06 -1.00923e-05  1.29615e-06  3.81215e-06
-2.00197e-05  4.50246e-06  5.09703e-06 -7.55744e-07 -1.13627e-06  5.59957e-06
-1.18663e-05  4.50246e-06  3.11281e-06 -1.25684e-06 -8.94142e-07  2.71234e-06
-2.01933e-05  4.26033e-06  5.09703e-06 -9.56623e-07  8.47953e-07  6.70854e-06
-1.16574e-05  4.26033e-06  3.11281e-06 -1.55645e-06  1.09008e-06  3.60328e-06
Element 309
-1.53232e-05  3.61821e-06  3.49321e-06 -5.71594e-06 -7.27047e-07   7.7343e-06
 -5.7689e-06  3.61821e-06  2.04776e-06 -7.63066e-06  -7.9778e-07   3.5394e-06
-1.68081e-05  3.68894e-06  3.49321e-06 -7.48757e-06  7.18396e-07  1.10071e-05
-6.23134e-06  3.68894e-06  2.04776e-06 -8.44882e-06  6.47664e-07  5.55822e-06
-1.53232e-05  1.70349e-06   2.2045e-07  3.83835e-06  4.77746e-07  9.21923e-06
 -5.7689e-06  1.70349e-06  2.89477e-08  1.92363e-06 -5.46459e-07  4.00184e-06
-1.68081e-05  2.72769e-06   2.2045e-07  3.08923e-06  6.69249e-07   1.2492e-05
-6.23134e-06  2.72769e-06  2.89477e-08  2.12798e-06 -3.54956e-07  6.02065e-06
Element 310
-1.40708e-05  9.29069e-06  -2.2208e-06  -3.1498e-05  4.08362e-07  6.44159e-06
-7.70164e-06  9.29069e-06 -1.17348e-06 -8.85464e-06 -2.29456e-07  2.03985e-06
-1.41398e-05  9.92851e-06  -2.2208e-06 -2.80519e-05 -6.38957e-07  9.83845e-06
-7.72706e-06  9.92851e-06 -1.17348e-06 -7.41764e-06 -1.27678e-06  3.30613e-06
-1.40708e-05   3.1934e-05 -5.61765e-06 -2.51288e-05 -9.85993e-07  6.51059e-06
-7.70164e-06   3.1934e-05 -2.43975e-06 -2.48547e-06  3.85291e-07  2.06528e-06
-1.41398e-05  3.05628e-05 -5.61765e-06 -2.16392e-05  -4.1639e-06  9.90744e-06
-7.72706e-06  3.05628e-05 -2.43975e-06  -1.0049e-06 -2.79261e-06  3.33155e-06
Element 311
-5.94635e-05  1.63101e-05  1.67942e-05 -7.49666e-06 -1.56249e-06 -1.57254e-06
-4.13754e-05  1.63101e-05  1.11825e-05 -7.43834e-06 -1.25603e-06 -9.15724e-07
-5.92683e-05  1.60036e-05  1.67942e-05 -6.27492e-06  4.04921e-06 -1.70721e-06
-4.13115e-05  1.60036e-05  1.11825e-05 -6.19639e-06  4.35567e-06 -8.76709e-07
-5.94635e-05  1.63684e-05  1.69289e-05  1.05914e-05 -1.72683e-06 -1.76779e-06
-4.13754e-05  1.63684e-05  1.11435e-05  1.06497e-05 -1.44059e-06 -9.79635e-07
-5.92683e-05  1.60822e-05  1.69289e-05  1.16818e-05  4.05855e-06 -1.90246e-06
-4.13115e-05  1.60822e-05  1.11435e-05  1.17603e-05   4.3448e-06  -9.4062e-07
Element 312
 -5.7898e-05  1.60522e-05   1.6805e-05 -1.34913e-05 -1.83335e-06 -4.41077e-07
-3.94577e-05  1.60522e-05  1.10099e-05 -1.44134e-05 -1.56109e-06 -5.75849e-07
-5.76672e-05    1.578e-05   1.6805e-05 -1.35368e-05  3.96181e-06  3.19706e-08
-3.93351e-05    1.578e-05  1.10099e-05 -1.44408e-05  4.23407e-06 -2.49783e-07
 -5.7898e-05  1.51301e-05   1.6332e-05  4.94901e-06    -1.96e-06 -6.71813e-07
-3.94577e-05  1.51301e-05  1.06838e-05  4.02691e-06 -1.70575e-06  -6.9848e-07
-5.76672e-05  1.48759e-05   1.6332e-05   4.7954e-06  3.68818e-06 -1.98766e-07
-3.93351e-05  1.48759e-05  1.06838e-05  3.89132e-06  3.94242e-06 -3.72414e-07
Element 313
-5.26006e-05  1.43345e-05  1.58197e-05 -1.64441e-05 -2.01004e-06  7.41367e-07
-3.54363e-05  1.43345e-05  1.03612e-05 -1.76958e-05 -1.77492e-06  1.32816e-08
-5.23464e-05  1.40993e-05  1.58197e-05 -1.75298e-05  3.44854e-06  1.66772e-06
-3.52298e-05  1.40993e-05  1.03612e-05 -1.87473e-05  3.68367e-06  5.68632e-07
-5.26006e-05  1.30828e-05  1.48934e-05   7.2026e-07 -2.02012e-06   4.8711e-07
-3.54363e-05  1.30828e-05  9.80581e-06 -5.31447e-07 -1.81921e-06 -1.93199e-07
-5.23464e-05  1.28819e-05  1.48934e-05 -4.13229e-07  3.06747e-06  1.41346e-06
-3.52298e-05  1.28819e-05  9.80581e-06 -1.63072e-06  3.26837e-06  3.62152e-07
Element 314
-4.56153e-05  1.21841e-05  1.41345e-05  -1.6788e-05 -1.98977e-06  1.65774e-06
-3.05643e-05  1.21841e-05  9.33478e-06 -1.79914e-05  -1.8101e-06  5.20498e-07
-4.53724e-05  1.20044e-05  1.41345e-05 -1.85284e-05   2.8099e-06  2.80486e-06
-3.03378e-05  1.20044e-05  9.33478e-06  -1.9708e-05  2.98957e-06  1.25203e-06
-4.56153e-05  1.09807e-05  1.29873e-05 -1.73696e-06  -1.8968e-06  1.41491e-06
-3.05643e-05  1.09807e-05  8.60325e-06  -2.9404e-06  -1.7409e-06  2.94006e-07
-4.53724e-05  1.08248e-05  1.29873e-05 -3.49371e-06  2.48728e-06  2.56202e-06
-3.03378e-05  1.08248e-05  8.60325e-06 -4.67338e-06  2.64318e-06  1.02554e-06
Element 315
-3.82844e-05  1.01364e-05  1.21263e-05  -1.5781e-05 -1.81404e-06  2.20295e-06
-2.57105e-05  1.01364e-05  8.04937e-06 -1.68841e-05 -1.66939e-06   8.1073e-07
-3.80481e-05  9.99176e-06  1.21263e-05 -1.78589e-05  2.26286e-06  3.40833e-06
-2.54711e-05  9.99176e-06  8.04937e-06 -1.89551e-05  2.40751e-06  1.59245e-06
-3.82844e-05  9.03328e-06  1.09209e-05   -3.207e-06 -1.68089e-06  1.96663e-06
-2.57105e-05  9.03328e-06  7.26765e-06 -4.31014e-06 -1.54319e-06  5.71369e-07
-3.80481e-05  8.89558e-06  1.09209e-05 -5.28196e-06  1.97235e-06  3.17201e-06
-2.54711e-05  8.89558e-06  7.26765e-06 -6.37814e-06  2.11004e-06  1.35309e-06
Element 316
-3.11929e-05  8.23477e-06   1.0058e-05 -1.43817e-05 -1.57749e-06  2.45341e-06
 -2.0876e-05  8.23477e-06  6.69355e-06 -1.54601e-05 -1.44014e-06  9.54167e-07
-3.09062e-05  8.09742e-06   1.0058e-05 -1.65632e-05  1.78691e-06  3.60557e-06
-2.05738e-05  8.09742e-06  6.69355e-06 -1.76476e-05  1.92426e-06   1.7409e-06
-3.11929e-05  7.15636e-06   8.9058e-06  -4.0649e-06 -1.42817e-06  2.16674e-06
 -2.0876e-05  7.15636e-06  5.90682e-06 -5.14332e-06  -1.2848e-06  6.51906e-07
-3.09062e-05  7.01299e-06   8.9058e-06  -6.2308e-06  1.57081e-06   3.3189e-06
-2.05738e-05  7.01299e-06  5.90682e-06 -7.31523e-06  1.71418e-06  1.43864e-06
Element 317
-2.47064e-05  6.36398e-06  8.11184e-06 -1.25921e-05  -1.3575e-06   2.5885e-06
-1.60831e-05  6.36398e-06  5.34573e-06 -1.36785e-05    -1.15e-06  1.07032e-06
-2.42218e-05  6.15648e-06  8.11184e-06 -1.46142e-05  1.40861e-06  3.60548e-06
-1.55573e-05  6.15648e-06  5.34573e-06 -1.58698e-05  1.61611e-06  1.81651e-06
-2.47064e-05  5.27757e-06  7.09487e-06 -3.96883e-06 -1.31376e-06  2.10392e-06
-1.60831e-05  5.27757e-06  4.59954e-06 -5.05524e-06  -9.3708e-07  5.44539e-07
-2.42218e-05  4.90089e-06  7.09487e-06 -5.94974e-06  1.18157e-06   3.1209e-06
-1.55573e-05  4.90089e-06  4.59954e-06 -7.20533e-06  1.55825e-06  1.29073e-06
Element 318
-1.99209e-05  4.67701e-06  6.46574e-06 -1.05589e-05 -1.15998e-06  2.89007e-06
-1.12518e-05  4.67701e-06  3.95739e-06 -1.11132e-05 -8.02997e-07  1.29745e-06
-1.90033e-05  4.32003e-06  6.46574e-06 -1.28889e-05  1.34837e-06  3.59191e-06
-1.03525e-05  4.32003e-06  3.95739e-06 -1.32203e-05  1.70535e-06  2.30565e-06
-1.99209e-05  4.12267e-06  5.76391e-06 -1.88971e-06 -7.83584e-07  1.97248e-06
-1.12518e-05  4.12267e-06  2.94919e-06 -2.44406e-06   -6.496e-07  3.98164e-07
-1.90033e-05  3.98868e-06  5.76391e-06 -4.23807e-06  2.03113e-06  2.67431e-06
-1.03525e-05  3.98868e-06  2.94919e-06 -4.56942e-06  2.16511e-06  1.40636e-06
Element 319
-1.69277e-05  3.32453e-06  5.02071e-06 -8.24478e-06 -1.89495e-06  5.92556e-06
-5.44068e-06  3.32453e-06  2.04038e-06 -9.87099e-06  -8.2864e-07   1.5548e-06
-1.57695e-05  2.25822e-06  5.02071e-06  -8.5419e-06  1.08537e-06  7.25418e-06
-2.81811e-06  2.25822e-06  2.04038e-06 -1.29383e-05  2.15169e-06  3.02953e-06
-1.69277e-05  1.69833e-06  3.69209e-06  3.24227e-06 -5.30767e-06  4.76736e-06
-5.44068e-06  1.69833e-06  5.65645e-07  1.61607e-06 -1.47118e-06 -1.06777e-06
-1.57695e-05 -2.13816e-06  3.69209e-06  4.40952e-06 -2.18122e-06  6.09598e-06
-2.81811e-06 -2.13816e-06  5.65645e-07  1.31515e-08  1.65526e-06  4.06967e-07
Element 320
-1.57641e-05  1.11401e-05 -1.38362e-06 -3.78118e-05  3.58763e-06  6.86864e-06
-8.13043e-06  1.11401e-05 -2.71772e-06 -1.03901e-05  9.15221e-07 -2.59838e-06
-2.01326e-05  1.38125e-05 -1.38362e-06 -6.79224e-05  4.92174e-06  1.94071e-05
-9.20704e-06  1.38125e-05 -2.71772e-06 -1.99479e-05  2.24933e-06  4.89721e-06
-1.57641e-05  3.85619e-05 -1.39221e-05 -3.01781e-05  3.13027e-05  1.12372e-05
-8.13043e-06  3.85619e-05 -1.02133e-05 -2.75644e-06  8.07754e-06 -1.52177e-06
-2.01326e-05   6.1787e-05 -1.39221e-05 -5.69968e-05   2.7594e-05  2.37757e-05
-9.20704e-06   6.1787e-05 -1.02133e-05 -9.02228e-06  4.36878e-06  5.97382e-06
Element 321
 2.97445e-05 -2.32783e-06 -1.86932e-06 -9.66146e-06 -3.60431e-07 -1.72827e-05
 3.83904e-05 -2.32783e-06 -2.24441e-06 -1.60212e-05 -3.34088e-07 -2.07383e-05
 2.66288e-05 -2.35418e-06 -1.86932e-06 -1.21867e-05  1.46616e-08 -1.21757e-05
 3.52004e-05 -2.35418e-06 -2.24441e-06 -1.86184e-05  4.10049e-08 -1.46064e-05
 2.97445e-05  -8.6876e-06  -6.9764e-06 -1.01555e-06 -1.34515e-06  -1.4167e-05
 3.83904e-05  -8.6876e-06 -8.37627e-06 -7.37531e-06 -1.24683e-06 -1.75482e-05
 2.66288e-05 -8.78591e-06  -6.9764e-06  -3.6151e-06  5.47179e-08 -9.05995e-06
 3.52004e-05 -8.78591e-06 -8.37627e-06 -1.00468e-05  1.53033e-07 -1.14164e-05
Element 322
 2.80506e-05 -1.05427e-05 -8.58688e-06  -4.1748e-06 -1.54146e-06 -7.89467e-07
 3.30051e-05 -1.05427e-05 -1.02892e-05 -2.88316e-06 -1.32285e-06 -1.44031e-06
  2.9434e-05 -1.07613e-05 -8.58688e-06  -5.4816e-06  1.60811e-07 -1.49664e-06
 3.44566e-05 -1.07613e-05 -1.02892e-05 -4.44664e-06  3.79424e-07 -2.34606e-06
 2.80506e-05 -9.25101e-06 -7.87971e-06  7.79645e-07 -1.09309e-06 -2.17285e-06
 3.30051e-05 -9.25101e-06 -9.38341e-06  2.07129e-06 -6.17788e-07 -2.89186e-06
  2.9434e-05 -9.72631e-06 -7.87971e-06 -4.58987e-07  4.10608e-07 -2.88002e-06
 3.44566e-05 -9.72631e-06 -9.38341e-06   5.7597e-07  8.85911e-07 -3.79761e-06
Element 323
 2.55677e-05 -8.71781e-06 -7.55071e-06 -4.76089e-06 -9.46504e-07  1.01603e-06
 3.03335e-05 -8.71781e-06 -9.00309e-06 -4.59581e-06 -4.32205e-07  6.51176e-07
 2.68782e-05 -9.23211e-06 -7.55071e-06 -5.09864e-06  5.05882e-07  8.24344e-07
 3.16448e-05 -9.23211e-06 -9.00309e-06 -4.78342e-06  1.02018e-06  5.17878e-07
 2.55677e-05 -8.55274e-06 -7.35902e-06   4.9378e-09 -9.94394e-07 -2.94535e-07
 3.03335e-05 -8.55274e-06 -8.86979e-06  1.70012e-07 -6.30244e-07 -6.60148e-07
 2.68782e-05 -8.91689e-06 -7.35902e-06 -3.32058e-07  5.16377e-07 -4.86219e-07
 3.16448e-05 -8.91689e-06 -8.86979e-06 -1.68352e-08  8.80528e-07 -7.93446e-07
Element 324
 2.39495e-05 -8.36294e-06 -7.15801e-06 -6.44502e-06 -9.79509e-07  1.38739e-06
 2.84102e-05 -8.36294e-06 -8.65499e-06 -6.09156e-06 -6.96092e-07  1.68017e-06
 2.47265e-05 -8.64636e-06 -7.15801e-06 -6.23348e-06  5.17476e-07  1.02989e-06
 2.92227e-05 -8.64636e-06 -8.65499e-06  -5.8096e-06  8.00893e-07  1.22662e-06
 2.39495e-05 -8.00948e-06 -6.80051e-06 -1.98437e-06 -8.90953e-07  6.10432e-07
 2.84102e-05 -8.00948e-06 -8.20144e-06  -1.6309e-06 -6.77954e-07  8.67648e-07
 2.47265e-05 -8.22248e-06 -6.80051e-06 -1.73726e-06  5.09981e-07  2.52934e-07
 2.92227e-05 -8.22248e-06 -8.20144e-06 -1.31338e-06  7.22981e-07  4.14098e-07
Element 325
 2.18562e-05  -7.7131e-06 -6.49844e-06  -8.2411e-06 -8.03265e-07  1.51854e-06
 2.55433e-05  -7.7131e-06 -7.80434e-06 -7.78485e-06 -6.42975e-07  2.22702e-06
 2.22504e-05 -7.87339e-06 -6.49844e-06 -7.55191e-06  5.02639e-07  1.05077e-06
 2.59747e-05 -7.87339e-06 -7.80434e-06 -7.02207e-06  6.62929e-07  1.59567e-06
 2.18562e-05 -7.25685e-06 -6.03066e-06 -4.55406e-06 -6.52253e-07  1.12437e-06
 2.55433e-05 -7.25685e-06 -7.17299e-06 -4.09781e-06 -5.65548e-07  1.79564e-06
 2.22504e-05 -7.34356e-06 -6.03066e-06 -3.82766e-06  4.90073e-07  6.56599e-07
 2.59747e-05 -7.34356e-06 -7.17299e-06 -3.29782e-06  5.76778e-07  1.16429e-06
Element 326
 1.89705e-05 -6.83053e-06 -5.64214e-06 -1.01741e-05 -5.07087e-07  1.56552e-06
 2.13509e-05 -6.83053e-06 -6.62624e-06 -9.46558e-06 -4.73716e-07  2.65977e-06
 1.90409e-05  -6.8639e-06 -5.64214e-06 -9.06138e-06  4.77013e-07  9.71836e-07
 2.14631e-05  -6.8639e-06 -6.62624e-06 -8.28077e-06  5.10384e-07  1.79738e-06
 1.89705e-05 -6.12203e-06 -5.04846e-06 -7.79367e-06 -2.61498e-07  1.49511e-06
 2.13509e-05 -6.12203e-06 -5.76385e-06 -7.08518e-06 -3.00251e-07  2.54752e-06
 1.90409e-05 -6.08328e-06 -5.04846e-06 -6.63914e-06  4.53897e-07   9.0143e-07
 2.14631e-05 -6.08328e-06 -5.76385e-06 -5.85852e-06  4.15144e-07  1.68513e-06
Element 327
 1.49889e-05 -5.44144e-06 -4.58811e-06 -1.17535e-05 -6.24051e-08  1.46368e-06
 1.55597e-05 -5.44144e-06 -5.07864e-06 -1.06025e-05 -1.49209e-07  2.79639e-06
 1.47936e-05 -5.35463e-06 -4.58811e-06 -1.03096e-05  4.28124e-07  7.99662e-07
 1.54069e-05 -5.35463e-06 -5.07864e-06 -9.09953e-06  3.41321e-07  1.78674e-06
 1.49889e-05 -4.29052e-06 -3.92409e-06 -1.11826e-05  2.35936e-07  1.65903e-06
 1.55597e-05 -4.29052e-06 -4.06898e-06 -1.00317e-05  8.99803e-08  2.94922e-06
 1.47936e-05 -4.14456e-06 -3.92409e-06 -9.69628e-06  3.80829e-07  9.95009e-07
 1.54069e-05 -4.14456e-06 -4.06898e-06  -8.4862e-06  2.34873e-07  1.93957e-06
Element 328
 9.73687e-06 -3.30709e-06 -3.46736e-06 -1.14501e-05  4.43196e-07  1.09525e-06
 8.70016e-06 -3.30709e-06 -3.35186e-06 -9.91427e-06  2.80073e-07  2.38935e-06
 9.41359e-06 -3.14397e-06 -3.46736e-06 -9.86603e-06  3.27692e-07  5.11466e-07
 8.42092e-06 -3.14397e-06 -3.35186e-06 -8.34243e-06   1.6457e-07  1.43978e-06
 9.73687e-06 -1.77124e-06 -2.88357e-06 -1.24868e-05  7.11096e-07  1.41853e-06
 8.70016e-06 -1.77124e-06 -2.40229e-06  -1.0951e-05  5.60226e-07  2.66859e-06
 9.41359e-06 -1.62037e-06 -2.88357e-06 -1.08587e-05  2.29816e-07  8.34746e-07
 8.42092e-06 -1.62037e-06 -2.40229e-06  -9.3351e-06  7.89459e-08  1.71902e-06
Element 329
 4.31337e-06 -7.37681e-07 -2.48991e-06 -7.31685e-06  7.84563e-07  7.61306e-07
 2.68084e-06 -7.37681e-07 -1.83065e-06 -6.02895e-06  6.96139e-07  1.38986e-06
 4.17266e-06 -6.49257e-07 -2.48991e-06 -5.94507e-06  1.25303e-07  2.69574e-07
 2.53716e-06 -6.49257e-07 -1.83065e-06 -4.81552e-06  3.68792e-08  7.77655e-07
 4.31337e-06  5.50222e-07 -1.99817e-06 -8.94938e-06  7.17376e-07  9.02011e-07
 2.68084e-06  5.50222e-07 -1.21844e-06 -7.66147e-06  7.87306e-07  1.53354e-06
 4.17266e-06  4.80292e-07 -1.99817e-06 -7.58057e-06 -6.23557e-08  4.10279e-07
 2.53716e-06  4.80292e-07 -1.21844e-06 -6.45103e-06  7.57472e-09  9.21336e-07
Element 330
 9.10054e-07  7.79738e-07 -1.60064e-06 -2.84515e-07  7.26563e-07   6.1653e-07
 2.00017e-07  7.79738e-07 -8.15847e-07 -9.45368e-07  8.62514e-07  5.68618e-07
 1.06871e-06  6.43786e-07 -1.60064e-06  2.09897e-07 -5.82307e-08   2.2178e-08
 3.13184e-07  6.43786e-07 -8.15847e-07 -4.72976e-07   7.7721e-08  8.09088e-08
 9.10054e-07  1.18885e-07 -1.00629e-06 -9.94552e-07  8.18848e-07  4.57876e-07
 2.00017e-07  1.18885e-07 -3.28137e-07 -1.65541e-06  9.76819e-07  4.55451e-07
 1.06871e-06 -3.90862e-08 -1.00629e-06 -5.45627e-07  1.40697e-07 -1.36476e-07
 3.13184e-07 -3.90862e-08 -3.28137e-07  -1.2285e-06  2.98669e-07 -3.22582e-08
Element 331
 2.54678e-05 -2.39801e-06 -1.03837e-06 -1.34978e-05 -2.58281e-07 -1.03878e-05
  3.4137e-05 -2.39801e-06 -1.23385e-06 -2.00493e-05 -1.64881e-07 -1.24001e-05
 2.54116e-05 -2.49141e-06 -1.03837e-06 -1.45547e-05 -6.28033e-08 -7.55094e-06
 3.44219e-05 -2.49141e-06 -1.23385e-06 -2.13614e-05  3.05961e-08 -9.02913e-06
 2.54678e-05 -8.94948e-06 -3.87525e-06  -4.8286e-06 -9.63916e-07 -1.03316e-05
  3.4137e-05 -8.94948e-06 -4.60478e-06 -1.13801e-05 -6.15345e-07  -1.2685e-05
 2.54116e-05 -9.29805e-06 -3.87525e-06 -5.54441e-06 -2.34385e-07 -7.49474e-06
 3.44219e-05 -9.29805e-06 -4.60478e-06 -1.23511e-05  1.14186e-07 -9.31402e-06
Element 332
 2.96972e-05 -1.09872e-05 -5.40186e-06 -6.12238e-06 -1.21269e-06 -5.81696e-06
 3.46794e-05 -1.09872e-05 -6.40949e-06   -5.138e-06   -8.141e-07 -7.28562e-06
 2.90329e-05 -1.13858e-05 -5.40186e-06 -6.56624e-06  -2.0506e-07 -4.48305e-06
 3.38364e-05 -1.13858e-05 -6.40949e-06 -5.46334e-06  1.93531e-07 -5.72599e-06
 2.96972e-05 -1.00028e-05 -6.73577e-06 -1.14023e-06 -1.18671e-06 -5.15268e-06
 3.46794e-05 -1.00028e-05 -7.96913e-06 -1.55843e-07 -9.06643e-07 -6.44265e-06
 2.90329e-05 -1.02829e-05 -6.73577e-06 -1.76278e-06  4.66418e-08 -3.81878e-06
 3.38364e-05 -1.02829e-05 -7.96913e-06 -6.59874e-07  3.26713e-07 -4.88302e-06
Element 333
 2.74166e-05 -9.50599e-06 -7.21091e-06  -5.2822e-06 -1.14034e-06 -5.90457e-07
 3.21335e-05 -9.50599e-06 -8.52805e-06 -4.90928e-06 -9.06388e-07  -1.1161e-06
 2.75769e-05 -9.73994e-06 -7.21091e-06 -5.44594e-06  1.76797e-07 -6.26263e-07
 3.21572e-05 -9.73994e-06 -8.52805e-06 -5.06554e-06  4.10751e-07 -1.14874e-06
 2.74166e-05 -9.13307e-06 -7.17511e-06 -5.65318e-07 -1.03962e-06 -7.50735e-07
 3.21335e-05 -9.13307e-06 -8.49542e-06   -1.924e-07 -8.13146e-07 -1.13984e-06
 2.75769e-05 -9.35955e-06 -7.17511e-06   -8.656e-07  2.80687e-07  -7.8654e-07
 3.21572e-05 -9.35955e-06 -8.49542e-06 -4.85206e-07  5.07164e-07 -1.17247e-06
Element 334
 2.50953e-05 -8.82247e-06 -7.06351e-06  -6.1547e-06 -9.51378e-07  1.24026e-06
